,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,grade,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15,sqft_lot15,Average,Fair,Good,Poor,Very Good,log_price
8208,350000.0,3,1.0,1010,9360,1.0,0,6,1010,0,1981,47.6874,-122.168,1470,9360,1,0,0,0,0,5.544068044350276
8209,320000.0,2,2.25,1550,1827,2.0,0,8,1550,0,2008,47.5394,-122.368,1420,1826,1,0,0,0,0,5.505149978319906
8210,452000.0,5,2.5,5067,13315,1.0,2,9,3154,1913,1968,47.3391,-122.325,2860,13957,1,0,0,0,0,5.6551384348113825
8211,875000.0,3,2.0,2350,6000,1.5,0,8,1990,360,1922,47.6476,-122.32,2010,5040,0,0,1,0,0,5.942008053022313
8212,325000.0,3,1.5,1310,2998,2.0,0,7,1310,0,1998,47.5873,-122.299,1310,2997,1,0,0,0,0,5.511883360978874
8213,756000.0,4,2.25,2160,5600,1.0,0,7,1080,1080,1947,47.6442,-122.372,1850,5150,0,0,0,0,1,5.878521795501206
8214,319000.0,4,2.5,2510,7992,1.0,0,8,1610,900,1978,47.3715,-122.285,2030,7992,1,0,0,0,0,5.503790683057181
8215,455000.0,3,1.75,890,3800,1.5,0,7,750,140,1926,47.6803,-122.291,1280,3800,1,0,0,0,0,5.658011396657113
8216,330000.0,2,1.0,1129,3840,1.0,0,7,1129,0,1953,47.5313,-122.351,1300,3880,1,0,0,0,0,5.518513939877887
8217,510000.0,4,3.25,1980,9988,1.0,0,8,1340,640,1980,47.6883,-122.111,1980,8972,1,0,0,0,0,5.707570176097937
8218,532000.0,3,1.0,2360,5012,1.0,0,7,1560,800,1964,47.5705,-122.384,1690,4800,1,0,0,0,0,5.725911632295048
8219,775000.0,3,2.5,2480,5007,2.0,0,8,1960,520,2014,47.6974,-122.369,1650,7806,1,0,0,0,0,5.889301702506311
8220,410000.0,3,1.75,2160,4000,1.0,0,7,1080,1080,1953,47.5721,-122.309,1260,3200,1,0,0,0,0,5.6127838567197355
8221,205000.0,2,1.75,1740,5100,1.0,0,6,580,1160,1915,47.5211,-122.33,1440,5100,1,0,0,0,0,5.311753861055754
8222,585000.0,4,2.5,2430,6766,2.0,0,8,2430,0,1999,47.7294,-122.358,1820,6772,1,0,0,0,0,5.76715586608218
8223,255000.0,2,1.75,1950,8200,1.0,0,8,1950,0,1975,47.3161,-122.382,2370,8000,1,0,0,0,0,5.4065401804339555
8224,415000.0,2,1.0,910,3750,1.0,0,7,910,0,1904,47.6772,-122.369,1160,4000,1,0,0,0,0,5.6180480967120925
8225,459000.0,4,2.0,2360,7080,1.0,0,6,1180,1180,1925,47.5261,-122.376,1340,7200,0,0,0,0,1,5.661812685537261
8226,354000.0,3,1.0,1130,11250,1.0,0,7,1130,0,1965,47.7254,-122.227,1410,11250,1,0,0,0,0,5.549003262025788
8227,587000.0,3,2.5,2150,5193,2.0,0,8,2150,0,1995,47.6952,-122.187,2150,7172,1,0,0,0,0,5.768638101247615
8228,782000.0,4,3.5,5270,53428,2.0,0,10,3440,1830,2004,47.4358,-122.085,2340,30904,1,0,0,0,0,5.893206753059848
8229,570000.0,3,1.5,1300,7287,1.0,0,7,1300,0,1965,47.6889,-122.187,1300,9129,0,0,1,0,0,5.7558748556724915
8230,414500.0,3,1.0,1050,6002,1.0,0,7,840,210,1941,47.6988,-122.316,1180,6003,1,0,0,0,0,5.617524534886292
8231,185000.0,4,1.0,1380,6700,1.0,0,7,1190,190,1928,47.4871,-122.281,1380,8292,1,0,0,0,0,5.267171728403014
8232,262500.0,3,1.5,1610,10291,1.0,0,7,1610,0,1961,47.2025,-121.999,1410,7729,0,0,1,0,0,5.419129307741976
8233,370000.0,4,2.75,3150,67518,1.0,0,9,2250,900,1965,47.3382,-122.196,2210,32391,0,0,1,0,0,5.568201724066995
8234,362500.0,3,1.0,1520,9507,1.0,0,7,1520,0,1954,47.7162,-122.324,1360,7219,1,0,0,0,0,5.559308010907013
8235,536000.0,3,2.5,1990,7397,2.0,0,9,1990,0,1993,47.7703,-122.165,2210,7397,1,0,0,0,0,5.72916478969277
8236,425000.0,5,2.0,2500,7804,1.5,0,7,1570,930,1921,47.5031,-122.348,1170,7676,1,0,0,0,0,5.628388930050312
8237,435000.0,3,2.25,1890,7200,1.0,0,7,1230,660,1973,47.7156,-122.317,1970,8101,0,0,1,0,0,5.638489256954637
8238,435000.0,5,2.0,1840,9240,1.0,0,7,1540,300,1942,47.7308,-122.34,1200,5250,0,0,1,0,0,5.638489256954637
8239,400000.0,2,1.0,1220,6300,1.0,0,7,760,460,1942,47.5299,-122.387,1850,4886,1,0,0,0,0,5.6020599913279625
8240,446000.0,2,1.5,1370,1221,2.0,0,8,1080,290,2008,47.6039,-122.307,1560,2081,1,0,0,0,0,5.649334858712142
8241,1250000.0,3,2.5,2710,13120,1.0,0,10,2710,0,1959,47.6718,-122.256,3130,13566,1,0,0,0,0,6.096910013008056
8242,300000.0,3,2.25,1760,5421,2.0,0,7,1760,0,1991,47.3484,-122.037,1570,6000,1,0,0,0,0,5.477121254719663
8243,404500.0,2,1.0,800,5080,1.0,0,7,800,0,1938,47.6978,-122.314,1560,5110,1,0,0,0,0,5.606918525948291
8244,910000.0,4,2.5,3530,49222,2.0,0,9,3530,0,1986,47.7285,-122.112,3750,49222,0,0,1,0,0,5.959041392321094
8245,771000.0,3,2.25,1780,6120,1.5,0,9,1390,390,1927,47.6025,-122.286,1960,5568,0,0,1,0,0,5.887054378050957
8246,335000.0,4,2.5,2610,4781,2.0,0,8,2610,0,2009,47.2649,-122.292,2583,4796,1,0,0,0,0,5.525044807036846
8247,390000.0,3,1.75,1850,15170,1.0,0,7,1850,0,1965,47.4991,-121.774,1160,14175,1,0,0,0,0,5.5910646070264995
8248,288000.0,3,2.25,1560,9706,1.0,0,7,1560,0,1963,47.3191,-122.213,1510,9706,0,0,1,0,0,5.459392487759231
8249,403000.0,3,1.75,1270,10790,1.0,0,7,1270,0,1956,47.6647,-122.177,1270,10790,1,0,0,0,0,5.605305046141109
8250,510000.0,3,2.25,1420,1309,3.0,0,8,1420,0,2006,47.6534,-122.346,1500,1282,1,0,0,0,0,5.707570176097937
8251,751000.0,6,3.0,2880,6800,2.0,0,7,2880,0,1980,47.5873,-122.299,1640,4000,1,0,0,0,0,5.875639937004168
8252,408000.0,3,1.0,1420,8000,1.0,4,7,1420,0,1950,47.5169,-122.255,1780,8295,1,0,0,0,0,5.61066016308988
8253,1014250.0,3,1.0,1640,12855,1.5,0,6,1500,140,1920,47.6169,-122.212,2190,11262,0,0,0,0,1,6.006145016376363
8254,575000.0,3,2.0,1730,9030,1.0,0,7,1730,0,1956,47.5875,-122.134,1470,9030,0,0,1,0,0,5.7596678446896306
8255,330000.0,3,1.75,1250,8100,1.0,0,7,1250,0,1951,47.5016,-122.348,1300,8175,1,0,0,0,0,5.518513939877887
8256,565000.0,3,2.25,1520,1221,3.0,0,8,1520,0,2013,47.674,-122.377,1550,4750,1,0,0,0,0,5.752048447819439
8257,456000.0,3,2.5,1820,2935,2.0,0,8,1820,0,1999,47.6018,-122.021,1820,2936,1,0,0,0,0,5.658964842664435
8258,652500.0,4,2.5,2700,9122,2.0,0,9,2700,0,1990,47.5771,-121.994,2500,9122,1,0,0,0,0,5.814580516010318
8259,582000.0,3,1.75,1820,3140,2.0,0,8,1820,0,1949,47.5271,-122.384,2030,5499,0,0,0,0,1,5.764922984649888
8260,700000.0,4,2.5,2770,5686,2.0,0,9,2770,0,2004,47.5997,-121.973,2910,5000,1,0,0,0,0,5.845098040014257
8261,235000.0,2,1.0,1270,9182,1.5,0,6,1270,0,1917,47.5365,-122.378,1760,9100,1,0,0,0,0,5.371067862271736
8262,460000.0,3,1.75,1400,12155,1.0,0,7,1400,0,1977,47.5926,-122.047,2540,23522,0,0,1,0,0,5.662757831681574
8263,475000.0,3,2.25,1820,8008,1.0,0,8,1240,580,1981,47.7206,-122.11,2030,8750,1,0,0,0,0,5.676693609624866
8264,579000.0,2,2.0,1870,6275,1.0,0,8,1870,0,2003,47.7108,-122.031,1670,5200,1,0,0,0,0,5.7626785637274365
8265,507000.0,4,2.0,1360,2746,1.5,0,7,1360,0,1945,47.6736,-122.39,1960,2746,1,0,0,0,0,5.705007959333336
8266,210000.0,3,2.5,1040,2643,2.0,0,7,720,320,2004,47.5165,-122.268,1540,5110,1,0,0,0,0,5.3222192947339195
8267,359500.0,4,2.75,2140,10316,2.0,0,8,2140,0,1993,47.3537,-122.274,1920,11337,1,0,0,0,0,5.555698894718901
8268,248000.0,3,1.75,1330,9831,1.0,0,7,1330,0,1987,47.3304,-122.277,1330,7500,1,0,0,0,0,5.394451680826216
8269,239300.0,3,1.0,1070,5750,1.0,0,7,1070,0,1952,47.5071,-122.255,1420,6500,1,0,0,0,0,5.378942698613438
8270,315000.0,3,2.25,1370,1533,3.0,0,8,1370,0,2009,47.7326,-122.343,1370,1125,1,0,0,0,0,5.498310553789601
8271,970000.0,4,3.0,3510,12410,2.0,0,9,3510,0,1976,47.6381,-122.166,3000,13209,0,0,1,0,0,5.986771734266245
8272,510000.0,3,1.5,1730,6240,1.0,1,8,1000,730,1954,47.5282,-122.391,1620,6240,1,0,0,0,0,5.707570176097937
8273,418000.0,4,1.5,1550,9176,1.0,0,7,1000,550,1956,47.6005,-122.129,1730,8539,1,0,0,0,0,5.6211762817750355
8274,699000.0,4,2.5,3280,27441,2.0,0,9,3280,0,1996,47.6711,-122.012,3200,26960,1,0,0,0,0,5.8444771757456815
8275,871000.0,4,2.5,2150,8536,1.0,3,8,1400,750,1967,47.5663,-122.163,2800,9500,0,0,1,0,0,5.940018155007663
8276,515000.0,3,1.75,1580,9147,1.0,1,7,1210,370,1967,47.6069,-122.112,2600,23564,0,0,1,0,0,5.711807229041191
8277,400000.0,3,1.0,1460,43000,1.0,0,7,1460,0,1952,47.4434,-122.347,2250,20023,1,0,0,0,0,5.6020599913279625
8278,445000.0,3,1.75,1410,5100,1.0,0,7,1110,300,1954,47.7026,-122.29,1600,7800,0,0,1,0,0,5.648360010980932
8279,1110000.0,4,2.75,3090,6600,1.0,2,9,1800,1290,1956,47.6339,-122.396,2380,5000,1,0,0,0,0,6.045322978786658
8280,212000.0,3,1.5,1690,9600,1.0,0,7,1210,480,1976,47.3857,-122.079,1450,9647,1,0,0,0,0,5.326335860928752
8281,710000.0,4,2.5,2870,11304,2.0,0,9,2870,0,1980,47.5547,-122.154,2690,9940,1,0,0,0,0,5.8512583487190755
8282,225800.0,4,1.0,1100,7110,1.0,0,7,880,220,1907,47.3858,-122.227,1150,7110,0,0,1,0,0,5.353723937588949
8283,520000.0,3,1.75,2310,36665,1.0,2,8,1580,730,1983,47.7697,-122.274,2000,14000,1,0,0,0,0,5.7160033436347994
8284,1295000.0,5,3.75,3490,15246,1.0,1,10,1940,1550,1968,47.5479,-122.212,3410,15682,0,0,1,0,0,6.112269768417271
8285,248000.0,4,2.0,2080,13510,1.0,0,7,1040,1040,1950,47.4918,-122.258,2010,11625,1,0,0,0,0,5.394451680826216
8286,556000.0,4,2.5,2230,7200,1.0,0,7,1220,1010,1957,47.589,-122.156,1920,7200,0,0,1,0,0,5.7450747915820575
8287,319950.0,5,1.75,1710,11900,1.0,0,7,1070,640,1958,47.506,-122.365,1030,10360,1,0,0,0,0,5.50508211450511
8288,320000.0,4,2.75,1640,3000,1.0,0,7,1000,640,1984,47.5625,-122.283,1150,4545,1,0,0,0,0,5.505149978319906
8289,245000.0,3,2.5,1600,2788,2.0,0,7,1600,0,1992,47.4034,-122.187,1720,3605,0,0,1,0,0,5.389166084364533
8290,700000.0,3,2.5,2850,36585,2.0,0,10,2850,0,1987,47.7376,-122.102,3340,35671,1,0,0,0,0,5.845098040014257
8291,628000.0,5,2.75,2600,8160,2.0,0,8,2600,0,2015,47.7348,-122.34,1600,8160,1,0,0,0,0,5.7979596437371965
8292,640000.0,3,2.0,1380,4800,1.0,0,7,1380,0,1948,47.651,-122.369,1740,5640,1,0,0,0,0,5.8061799739838875
8293,420000.0,4,1.75,1320,4978,1.0,0,7,940,380,1942,47.5266,-122.379,1260,4693,0,0,1,0,0,5.623249290397901
8294,349950.0,3,2.5,1420,1162,3.0,0,8,1420,0,2002,47.6982,-122.349,1430,1560,1,0,0,0,0,5.544005997849434
8295,307999.0,4,2.75,2420,8438,2.0,0,8,2420,0,1996,47.2091,-122.009,2420,8580,1,0,0,0,0,5.488549306451136
8296,749950.0,4,2.75,2600,6050,2.0,0,8,1960,640,1949,47.5656,-122.4,1990,6050,0,0,0,0,1,5.875032309461098
8297,290000.0,2,1.0,840,3844,1.0,0,6,840,0,1919,47.7048,-122.347,1040,3844,0,0,1,0,0,5.4623979978989565
8298,235000.0,3,1.75,1420,7920,1.0,0,7,1420,0,1962,47.2931,-122.188,1420,7920,0,0,1,0,0,5.371067862271736
8299,225000.0,3,1.0,1790,6120,1.0,0,6,1790,0,1937,47.508,-122.337,830,6120,1,0,0,0,0,5.352182518111363
8300,302100.0,3,1.0,1790,6120,1.0,0,6,1790,0,1937,47.508,-122.337,830,6120,1,0,0,0,0,5.480150725273281
8301,520000.0,2,1.0,1340,6380,1.0,0,7,890,450,1939,47.697,-122.313,1380,6380,1,0,0,0,0,5.7160033436347994
8302,285000.0,2,1.0,1010,7200,1.0,0,7,1010,0,1975,47.7651,-122.291,1890,9248,1,0,0,0,0,5.45484486000851
8303,525000.0,3,2.0,1640,15258,1.0,0,8,1640,0,1981,47.6301,-122.037,1640,16345,1,0,0,0,0,5.720159303405957
8304,374900.0,5,2.75,2980,8500,1.0,0,8,1540,1440,1982,47.3641,-122.278,2310,8500,1,0,0,0,0,5.57391544042155
8305,377500.0,3,2.0,1370,7200,1.0,0,7,1130,240,1926,47.7329,-122.308,1300,7208,1,0,0,0,0,5.576916955965207
8306,587450.0,3,2.25,2190,8775,1.5,1,8,2190,0,1927,47.7303,-122.287,1910,8145,0,0,1,0,0,5.768970908138364
8307,245000.0,3,2.25,1530,12000,1.0,0,7,1070,460,1979,47.2715,-122.338,2140,13636,1,0,0,0,0,5.389166084364533
8308,200000.0,3,2.0,1290,5757,1.0,0,7,1290,0,1994,47.3175,-122.17,1580,6798,1,0,0,0,0,5.301029995663981
8309,607000.0,3,2.5,2470,9226,2.0,0,9,2470,0,1991,47.7439,-122.17,2820,11013,1,0,0,0,0,5.7831886910752575
8310,1247000.0,1,1.25,1810,5070,1.5,4,8,1230,580,1967,47.5814,-122.081,2280,5070,0,0,1,0,0,6.095866453478543
8311,549950.0,4,2.5,2230,14694,1.0,0,7,1180,1050,1981,47.6305,-122.034,1470,13458,0,0,1,0,0,5.740323206382993
8312,250000.0,3,3.0,2300,7701,1.0,0,7,2300,0,1960,47.5102,-122.18,1570,8116,1,0,0,0,0,5.3979400086720375
8313,525000.0,3,2.5,2030,6970,2.0,0,8,2030,0,1991,47.5718,-121.999,2000,6140,0,0,1,0,0,5.720159303405957
8314,440000.0,3,1.75,2000,9900,1.0,2,8,1480,520,1957,47.4436,-122.339,2310,10200,0,0,1,0,0,5.643452676486188
8315,425000.0,3,2.75,3610,107386,1.5,3,8,3130,480,1918,47.3351,-122.362,2630,42126,1,0,0,0,0,5.628388930050312
8316,739900.0,5,2.5,3290,5029,2.0,0,8,3290,0,2004,47.5773,-122.056,2990,6441,1,0,0,0,0,5.869173027321683
8317,315000.0,3,2.0,1300,3731,1.0,0,7,900,400,1993,47.5374,-122.27,1300,3731,1,0,0,0,0,5.498310553789601
8318,340000.0,5,1.0,1880,3774,1.5,0,6,1360,520,1917,47.566,-122.37,1420,2550,1,0,0,0,0,5.531478917042255
8319,366000.0,4,2.75,2170,9743,2.0,0,7,2170,0,1995,47.3814,-122.024,1670,7734,1,0,0,0,0,5.563481085394411
8320,315000.0,3,1.75,1680,7250,1.0,0,7,930,750,1952,47.7201,-122.35,1340,7250,1,0,0,0,0,5.498310553789601
8321,299000.0,3,1.5,1190,9135,1.0,0,7,1190,0,1959,47.5164,-122.189,1520,9146,0,0,1,0,0,5.47567118832443
8322,350000.0,2,1.0,940,5000,1.0,0,7,940,0,1950,47.7518,-122.279,1800,7400,1,0,0,0,0,5.544068044350276
8323,340000.0,2,1.75,1010,1461,1.0,0,7,670,340,2003,47.6515,-122.4,1500,2499,1,0,0,0,0,5.531478917042255
8324,460000.0,3,1.75,1290,8580,1.0,0,7,1290,0,1962,47.6707,-122.174,1840,8580,0,0,1,0,0,5.662757831681574
8325,224000.0,3,1.5,1480,10588,1.0,0,7,1480,0,1957,47.2872,-122.212,1370,10588,1,0,0,0,0,5.350248018334163
8326,140000.0,2,1.0,900,6400,1.0,0,6,900,0,1940,47.5287,-122.281,1350,6405,0,1,0,0,0,5.146128035678238
8327,246000.0,4,2.0,1400,7632,1.5,0,6,1400,0,1930,47.4625,-122.345,1400,7632,0,0,0,0,1,5.390935107103379
8328,330000.0,3,2.5,2040,14071,2.0,0,7,2040,0,1995,47.7278,-121.963,1890,14040,1,0,0,0,0,5.518513939877887
8329,306000.0,3,1.0,1450,7200,1.0,0,7,1010,440,1969,47.7311,-122.199,1500,6767,1,0,0,0,0,5.48572142648158
8330,324950.0,3,1.0,1210,7440,1.0,0,7,1210,0,1949,47.7402,-122.323,1120,7440,1,0,0,0,0,5.51181654130309
8331,345000.0,2,1.5,1800,26615,1.0,0,7,1240,560,1987,47.302,-122.123,2010,26337,0,0,0,0,1,5.537819095073274
8332,207000.0,3,1.0,1490,8995,1.0,0,7,1490,0,1954,47.4901,-122.303,1490,9000,0,0,1,0,0,5.315970345456917
8333,238000.0,3,1.0,1240,5700,1.5,0,6,1240,0,1953,47.4927,-122.169,1140,5700,0,0,0,0,1,5.376576957056512
8334,695000.0,3,2.0,2632,18743,2.0,3,10,2632,0,2000,47.3743,-122.421,1970,14171,1,0,0,0,0,5.841984804590114
8335,649950.0,3,2.5,2150,15304,2.0,0,9,2150,0,1979,47.5573,-122.136,2540,10507,0,0,1,0,0,5.812879948090056
8336,515000.0,3,2.75,1710,9448,1.0,0,7,1010,700,1947,47.6693,-122.267,1960,8951,1,0,0,0,0,5.711807229041191
8337,452000.0,3,2.5,1530,5032,2.0,0,7,1530,0,1998,47.6985,-122.349,1450,2136,1,0,0,0,0,5.6551384348113825
8338,236000.0,4,2.5,1630,3060,2.0,0,7,1630,0,2003,47.5072,-122.336,1270,4590,1,0,0,0,0,5.372912002970106
8339,1285000.0,4,3.5,4080,14450,2.0,2,12,3210,870,1998,47.5519,-122.106,4080,12114,1,0,0,0,0,6.108903127667313
8340,563000.0,3,2.75,2340,16500,1.0,0,8,1500,840,1972,47.5952,-122.051,2210,15251,0,0,1,0,0,5.750508394851346
8341,410988.0,3,1.75,1000,14061,1.0,0,7,1000,0,1967,47.7417,-122.093,1260,12635,0,0,1,0,0,5.613829141560096
8342,339950.0,0,2.5,2290,8319,2.0,0,8,2290,0,1985,47.3473,-122.151,2500,8751,1,0,0,0,0,5.53141504551013
8343,1200000.0,4,2.5,3180,13118,2.0,0,11,3180,0,1986,47.5382,-122.23,3070,12861,0,0,1,0,0,6.079181246047625
8344,340000.0,4,2.5,2170,19785,2.0,0,8,2170,0,1992,47.4034,-122.167,2280,8616,1,0,0,0,0,5.531478917042255
8345,808100.0,4,3.25,3020,13457,1.0,0,9,3020,0,1956,47.7174,-122.336,2120,7553,0,0,0,0,1,5.907465106765856
8346,236000.0,3,1.75,1330,6301,1.0,0,7,1330,0,1998,47.3411,-122.219,1330,6144,1,0,0,0,0,5.372912002970106
8347,330000.0,4,1.75,1720,8300,1.0,0,8,1720,0,1965,47.4654,-122.194,1840,8300,0,0,1,0,0,5.518513939877887
8348,799990.0,4,3.5,2540,5808,2.0,0,8,1820,720,1910,47.6857,-122.376,1520,5461,0,0,0,0,1,5.903084558276991
8349,240000.0,0,2.5,1810,5669,2.0,0,7,1810,0,2003,47.3493,-122.053,1810,5685,1,0,0,0,0,5.380211241711606
8350,343000.0,3,1.0,1410,18600,1.0,0,7,1410,0,1960,47.5031,-122.152,1610,24941,0,0,0,0,1,5.535294120042771
8351,332000.0,3,2.5,1530,9406,1.0,0,7,1270,260,1993,47.4852,-122.162,1700,7682,1,0,0,0,0,5.521138083704036
8352,945000.0,5,3.5,4380,14925,2.0,0,11,4380,0,2003,47.5848,-121.969,4310,14633,1,0,0,0,0,5.975431808509263
8353,239950.0,3,1.0,1140,8366,1.0,0,6,1140,0,1943,47.4768,-122.177,960,7200,0,0,0,0,1,5.38012075426844
8354,674000.0,5,1.75,2110,5000,1.5,0,7,1250,860,1946,47.6745,-122.287,1720,5000,0,0,1,0,0,5.82865989653532
8355,200000.0,3,1.0,1050,5000,1.0,0,6,1050,0,1967,47.4923,-122.165,1050,5200,0,0,1,0,0,5.301029995663981
8356,453000.0,3,1.75,1600,7232,1.0,0,8,1600,0,1966,47.6293,-122.121,1970,8120,1,0,0,0,0,5.656098202012832
8357,330000.0,3,1.75,1430,8865,1.0,0,7,1430,0,1950,47.7331,-122.299,1250,8154,1,0,0,0,0,5.518513939877887
8358,285000.0,4,2.5,1996,4547,2.0,0,7,1996,0,2009,47.3365,-122.051,2180,5127,1,0,0,0,0,5.45484486000851
8359,338000.0,4,1.75,1530,8152,1.0,0,6,910,620,1948,47.7557,-122.328,1310,8152,0,0,0,0,1,5.528916700277655
8360,264950.0,2,1.0,1000,6000,1.0,0,6,1000,0,1951,47.5208,-122.372,1250,6000,1,0,0,0,0,5.423163923850348
8361,880000.0,4,2.0,2530,10800,1.0,0,8,1350,1180,1954,47.5705,-122.225,2960,12150,0,0,0,0,1,5.944482672150168
8362,209500.0,3,1.5,970,5488,1.0,0,7,970,0,1976,47.5366,-122.359,1040,5488,1,0,0,0,0,5.321184027302314
8363,380000.0,4,2.5,2400,9398,1.0,0,7,1310,1090,1958,47.4952,-122.178,1330,8249,0,0,1,0,0,5.57978359661681
8364,336500.0,3,2.0,1830,12891,1.0,0,7,1830,0,1994,47.3924,-122.192,2320,8709,1,0,0,0,0,5.526985068559996
8365,360000.0,3,2.25,2130,8466,1.0,0,7,1290,840,1983,47.4537,-122.211,2250,9682,1,0,0,0,0,5.556302500767287
8366,911100.0,4,3.25,3330,33826,2.0,0,8,3330,0,1924,47.7596,-122.275,2580,28707,0,0,0,0,1,5.959566046637928
8367,249900.0,2,1.0,560,7560,1.0,0,6,560,0,1944,47.5271,-122.375,990,7560,1,0,0,0,0,5.39776625612645
8368,175000.0,4,1.0,1210,6250,1.0,0,7,1210,0,1962,47.5008,-122.333,1210,8291,1,0,0,0,0,5.243038048686294
8369,549950.0,3,2.5,2380,2500,3.0,3,9,2380,0,1988,47.5734,-122.375,2270,5000,1,0,0,0,0,5.740323206382993
8370,225000.0,3,1.75,1370,10866,1.0,0,6,1370,0,1945,47.6774,-122.164,1580,14250,0,0,1,0,0,5.352182518111363
8371,270000.0,3,1.75,1370,10866,1.0,0,6,1370,0,1945,47.6774,-122.164,1580,14250,0,0,1,0,0,5.431363764158987
8372,400000.0,3,2.25,1740,11040,2.0,0,8,1740,0,1980,47.7376,-122.242,1720,11778,1,0,0,0,0,5.6020599913279625
8373,299800.0,2,1.0,790,5240,1.0,0,6,790,0,1925,47.5303,-122.288,1430,5320,0,0,1,0,0,5.476831628512261
8374,555000.0,3,2.5,2480,8676,2.0,0,8,2480,0,1989,47.53,-122.172,2540,9496,0,0,1,0,0,5.744292983122676
8375,230000.0,3,2.5,1920,9180,2.0,0,8,1920,0,1988,47.4818,-122.231,1930,7252,1,0,0,0,0,5.361727836017593
8376,360000.0,4,2.5,2750,6259,2.0,0,9,2750,0,2002,47.3304,-122.179,2810,6824,1,0,0,0,0,5.556302500767287
8377,415000.0,2,1.0,880,3200,1.0,0,7,880,0,1910,47.6575,-122.402,1880,6000,1,0,0,0,0,5.6180480967120925
8378,355000.0,4,1.75,2160,8000,1.0,0,9,1660,500,1976,47.3165,-122.382,2350,8200,0,0,1,0,0,5.550228353055094
8379,635000.0,4,2.5,2570,27972,2.0,0,8,2570,0,1997,47.6343,-121.969,2500,29761,1,0,0,0,0,5.802773725291976
8380,353000.0,5,2.75,2130,5000,1.0,0,7,1100,1030,1978,47.5271,-122.274,1340,6837,0,0,0,0,1,5.547774705387822
8381,999000.0,7,4.0,3150,34830,1.0,0,9,3150,0,1957,47.6029,-122.147,2390,12054,1,0,0,0,0,5.999565488225982
8382,265000.0,3,1.5,1780,10196,1.0,0,7,1270,510,1967,47.3375,-122.291,1320,7875,0,0,1,0,0,5.423245873936808
8383,250000.0,4,1.75,1910,8250,1.0,0,7,1910,0,1959,47.6131,-122.123,1500,8250,0,0,1,0,0,5.3979400086720375
8384,225000.0,2,1.0,1170,7142,1.0,0,7,1170,0,1951,47.7497,-122.313,1170,7615,1,0,0,0,0,5.352182518111363
8385,553000.0,2,1.0,900,5000,1.0,0,7,900,0,1944,47.6883,-122.395,1280,5000,1,0,0,0,0,5.742725131304698
8386,565000.0,5,2.5,2650,11455,1.0,0,7,1400,1250,1961,47.6141,-122.116,1960,9880,1,0,0,0,0,5.752048447819439
8387,312000.0,2,1.0,1170,5150,1.0,0,6,980,190,1907,47.5503,-122.283,1660,5150,1,0,0,0,0,5.494154594018442
8388,475000.0,3,2.5,2630,185130,2.0,0,9,2630,0,1991,47.7035,-121.894,2630,210394,1,0,0,0,0,5.676693609624866
8389,320000.0,4,2.75,2150,9163,1.0,0,8,1340,810,1992,47.266000000000005,-122.307,2260,7750,1,0,0,0,0,5.505149978319906
8390,453000.0,3,2.0,1430,9583,1.0,0,7,1430,0,1964,47.7206,-122.197,1890,11100,0,0,1,0,0,5.656098202012832
8391,320000.0,3,1.0,960,6180,1.0,0,6,960,0,1910,47.5518,-122.279,1250,4120,0,0,1,0,0,5.505149978319906
8392,610000.0,4,2.75,2640,8400,1.0,2,8,1440,1200,1947,47.5882,-122.29,2610,6000,1,0,0,0,0,5.785329835010767
8393,385000.0,3,1.5,1490,9630,1.0,0,8,1490,0,1959,47.7623,-122.256,1960,10469,0,0,1,0,0,5.585460729508501
8394,215000.0,3,1.75,1210,8075,1.0,0,6,1210,0,1983,47.2666,-122.254,1310,8025,0,0,1,0,0,5.332438459915605
8395,215000.0,4,1.5,1860,5040,1.5,0,8,1860,0,1920,47.2077,-121.993,1680,5800,0,0,0,0,1,5.332438459915605
8396,415000.0,3,2.5,1980,4274,2.0,0,7,1980,0,2003,47.7767,-122.239,2000,4394,1,0,0,0,0,5.6180480967120925
8397,350000.0,1,1.0,900,6380,1.0,0,6,900,0,1947,47.7019,-122.311,1830,6380,1,0,0,0,0,5.544068044350276
8398,395000.0,1,1.0,900,6380,1.0,0,6,900,0,1947,47.7019,-122.311,1830,6380,1,0,0,0,0,5.596597095626461
8399,898000.0,2,1.75,1490,9874,1.0,0,7,1490,0,1963,47.6246,-122.199,2280,9869,0,0,1,0,0,5.9532763366673045
8400,480000.0,3,2.5,2980,7338,2.0,0,8,2980,0,2006,47.437,-122.207,3010,5267,1,0,0,0,0,5.681241237375588
8401,1240000.0,3,2.5,2660,1973,3.0,3,9,1870,790,2007,47.6264,-122.364,1640,1369,1,0,0,0,0,6.093421685162235
8402,599000.0,4,2.5,2790,230868,2.0,0,8,2790,0,1989,47.7647,-122.019,1590,217800,1,0,0,0,0,5.7774268223893115
8403,770000.0,4,3.0,2800,9127,2.0,0,9,2800,0,1999,47.6123,-122.007,2780,8165,1,0,0,0,0,5.886490725172482
8404,1208000.0,3,2.25,1590,8520,2.0,0,8,1590,0,1980,47.6477,-122.216,2470,12005,0,0,1,0,0,6.082066934285113
8405,1590000.0,4,2.25,3240,11131,1.0,0,9,2080,1160,1953,47.6182,-122.215,2300,12150,0,0,1,0,0,6.201397124320452
